ID,Probe_Id,Definition,Ontology_Component,Ontology_Process,Ontology_Function,Chromosome,Probe_Coordinates,Cytoband,Probe_Chr_Orientation,RefSeq_ID,Entrez_Gene_ID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
LOC613037,ILMN_2070052,Homo sapiens nuclear pore complex interacting protein pseudogene (LOC613037) on chromosome 16.,,,,16,30142001-30142050,16p11.2d,-,NR_002555.2,613037,LOC613037,1.5962309783665418,11.711497373320388,12.549965035251878,6.101020272655142e-26,6.796726815995773e-25,48.01263307257515
HBG2,ILMN_2084825,"Homo sapiens hemoglobin, gamma G (HBG2), mRNA.",hemoglobin complex [goid 5833] [evidence IEA],transport [goid 6810] [evidence IEA]; oxygen transport [goid 15671] [evidence IEA],heme binding [goid 20037] [evidence IEA]; metal ion binding [goid 46872] [evidence IEA]; oxygen transporter activity [goid 5344] [evidence IEA]; binding [goid 5488] [evidence IEA]; iron ion binding [goid 5506] [evidence IEA]; oxygen binding [goid 19825] [evidence IEA],11,5231114-5231163,11p15.4c,-,NM_000184.2,3048,HBG2,-2.9140111733326837,6.464966561154306,-12.545849502776107,6.267249761130173e-26,6.974145340416713e-25,47.985841494997416
C20orf102,ILMN_1715927,"Homo sapiens chromosome 20 open reading frame 102 (C20orf102), mRNA.",,,,20,36006935-36006984,20q11.23b,+,NM_080607.1,128434,C20orf102,2.420370209217837,7.591368568042935,12.533078915818493,6.812441395233683e-26,7.568202522811523e-25,47.90270844221785
NOXA1,ILMN_1799589,"Homo sapiens NADPH oxidase activator 1 (NOXA1), mRNA.",,,binding [goid 5488] [evidence IEA],9,139448520-139448569,9q34.3f,+,NM_006647.1,10811,NOXA1,1.1402830630254615,7.9246369226209525,12.51819050923937,7.50818525451735e-26,8.322646569107098e-25,47.805792482659676
LOC646897,ILMN_1693225,"PREDICTED: Homo sapiens hypothetical protein LOC646897 (LOC646897), mRNA.",,,,15,76230663-76230712,,+,XM_929859.1,646897,LOC646897,1.6837043596750778,6.696177183983826,12.516026647471683,7.615051606912707e-26,8.427099145525966e-25,47.791707166000734
RNF122,ILMN_1691119,"Homo sapiens ring finger protein 122 (RNF122), mRNA.",membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA]; endoplasmic reticulum [goid 5783] [evidence IEA],,zinc ion binding [goid 8270] [evidence IEA]; metal ion binding [goid 46872] [evidence IEA]; protein binding [goid 5515] [evidence IEA],8,33524873-33524922,8p12c,-,NM_024787.2,79845,RNF122,-1.1729940229057547,6.82875469479837,-12.50993521166427,7.924124368410726e-26,8.754604106193363e-25,47.752056375421404
FAM82C,ILMN_1727309,"Homo sapiens family with sequence similarity 82, member C (FAM82C), mRNA.",,,binding [goid 5488] [evidence IEA],15,38815706-38815755,15q15.1b,-,NM_018145.1,55177,FAM82C,-1.1085107776148213,9.951825315645644,-12.505878962472908,8.136858527409575e-26,8.979716790756247e-25,47.72565353226329
NKD2,ILMN_1731206,"Homo sapiens naked cuticle homolog 2 (Drosophila) (NKD2), mRNA.",,,calcium ion binding [goid 5509] [evidence IEA],5,1091714-1091763,5p15.33d,+,NM_033120.2,85409,NKD2,-1.265705549550189,10.349523970689068,-12.505662335985988,8.148378980515762e-26,8.987473354033041e-25,47.72424348058217
C14orf82,ILMN_1690443,"PREDICTED: Homo sapiens chromosome 14 open reading frame 82 (C14orf82), mRNA.",,,,,,14q22.1c,,XM_944991.1,145438,C14orf82,2.3510225587239946,7.90708235859642,12.502834090660974,8.300293115572271e-26,9.149987033408815e-25,47.70583412048891
JAM3,ILMN_1769575,"Homo sapiens junctional adhesion molecule 3 (JAM3), mRNA.",membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA],,,11,133526711-133526760,11q25d,+,NM_032801.3,83700,JAM3,-1.020083878385778,9.960799470433686,-12.501819799896879,8.355460966158662e-26,9.20573034201005e-25,47.699232026054496
MAP1LC3C,ILMN_1711331,"Homo sapiens microtubule-associated protein 1 light chain 3 gamma (MAP1LC3C), mRNA.",membrane [goid 16020] [evidence IEA]; microtubule [goid 5874] [evidence IEA],ubiquitin cycle [goid 6512] [evidence IEA]; autophagy [goid 6914] [evidence IEA],,1,240225931-240225980,1q43e,-,NM_001004343.1,440738,MAP1LC3C,-1.4944348115816881,6.4520093286139595,-12.497560091277629,8.591179638098222e-26,9.455023223271135e-25,47.671505471659486
BLZF1,ILMN_2106656,"Homo sapiens basic leucine zipper nuclear factor 1 (JEM-1) (BLZF1), mRNA.",nucleus [goid 5634] [pmid 9129147] [evidence NAS]; cytoplasm [goid 5737] [pmid 11056056] [evidence NAS]; nucleus [goid 5634] [pmid 9129147] [evidence NAS]; cytoplasm [goid 5737] [pmid 11056056] [evidence NAS],protein transport [goid 15031] [evidence IEA]; regulation of transcription from RNA polymerase II promoter [goid 6357] [pmid 9129147] [evidence TAS]; cell proliferation [goid 8283] [pmid 9129147] [evidence TAS]; regulation of cell growth [goid 1558] [pmid 9129147] [evidence NAS]; protein transport [goid 15031] [evidence IEA]; regulation of transcription from RNA polymerase II promoter [goid 6357] [pmid 9129147] [evidence TAS]; cell proliferation [goid 8283] [pmid 9129147] [evidence TAS]; regulation of cell growth [goid 1558] [pmid 9129147] [evidence NAS],transcription factor activity [goid 3700] [pmid 9129147] [evidence NAS]; transcription factor activity [goid 3700] [pmid 9129147] [evidence NAS],1,167632109-167632158,1q24.2b,+,NM_003666.2,8548,BLZF1,2.15084633654671,11.054649602166714,12.49311911033437,8.844010239242766e-26,9.727925061394682e-25,47.64259937067919
SLC39A8,ILMN_1695316,"Homo sapiens solute carrier family 39 (zinc transporter), member 8 (SLC39A8), mRNA.",membrane [goid 16020] [evidence IEA],metal ion transport [goid 30001] [evidence IEA],metal ion transporter activity [goid 46873] [evidence IEA],4,103402447-103402496,4q24a,-,NM_022154.5,64116,SLC39A8,-2.1179013143713803,9.376880641331061,-12.491241907368288,8.953105775989844e-26,9.837108202416519e-25,47.63038087101784
DKK2,ILMN_1695506,"Homo sapiens dickkopf homolog 2 (Xenopus laevis) (DKK2), mRNA.",extracellular region [goid 5576] [evidence IEA]; extracellular space [goid 5615] [pmid 10570958] [evidence TAS]; extracellular region [goid 5576] [evidence IEA]; extracellular space [goid 5615] [pmid 10570958] [evidence TAS],Wnt receptor signaling pathway [goid 16055] [evidence IEA]; development [goid 7275] [evidence IEA]; negative regulation of Wnt receptor signaling pathway [goid 30178] [evidence IEA]; Wnt receptor signaling pathway [goid 16055] [evidence IEA]; development [goid 7275] [evidence IEA]; negative regulation of Wnt receptor signaling pathway [goid 30178] [evidence IEA],,4,108063211-108063260,4q25a,-,NM_014421.2,27123,DKK2,-1.3574866087216275,5.551587498321419,-12.489387536848113,9.062195173320898e-26,9.951503898342729e-25,47.6183110504909
REEP6,ILMN_1697460,"Homo sapiens receptor accessory protein 6 (REEP6), mRNA.",membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA],,,19,1448755-1448804,19p13.3h,+,NM_138393.1,92840,REEP6,1.8778054976641139,7.740404670181972,12.486205929208667,9.252468267530282e-26,1.0149308393461945e-24,47.59760259407111
NNAT,ILMN_1691413,"Homo sapiens neuronatin (NNAT), transcript variant 1, mRNA.",,brain development [goid 7420] [pmid 8813377] [evidence TAS]; development [goid 7275] [evidence IEA]; protein-lipoylation [goid 9249] [pmid 8813377] [evidence TAS]; brain development [goid 7420] [pmid 8813377] [evidence TAS]; development [goid 7275] [evidence IEA]; protein-lipoylation [goid 9249] [pmid 8813377] [evidence TAS],auxiliary transport protein activity [goid 15457] [pmid 8813377] [evidence TAS]; auxiliary transport protein activity [goid 15457] [pmid 8813377] [evidence TAS],20,35585280-35585329,20q11.23b,+,NM_005386.2,4826,NNAT,-1.2348748796877755,6.01642659069832,-12.481886822787123,9.517175012481385e-26,1.0433952747930276e-24,47.569490692271444
ZNF322A,ILMN_1749342,"Homo sapiens zinc finger protein 322A (ZNF322A), mRNA.",intracellular [goid 5622] [evidence IEA]; nucleus [goid 5634] [evidence IEA]; intracellular [goid 5622] [evidence IEA]; nucleus [goid 5634] [evidence IEA],"transcription [goid 6350] [evidence IEA]; regulation of transcription, DNA-dependent [goid 6355] [evidence IEA]; transcription [goid 6350] [evidence IEA]; regulation of transcription, DNA-dependent [goid 6355] [evidence IEA]",DNA binding [goid 3677] [evidence IEA]; metal ion binding [goid 46872] [evidence IEA]; zinc ion binding [goid 8270] [evidence IEA]; DNA binding [goid 3677] [evidence IEA]; metal ion binding [goid 46872] [evidence IEA]; zinc ion binding [goid 8270] [evidence IEA],6,26766818-26766853:26767648-26767661,6p22.1d,-,NM_024639.2,79692,ZNF322A,1.067511883991128,6.330028821985921,12.472866635750375,1.0094666772931369e-25,1.1054958554614715e-24,47.51078188631802
PCDHB9,ILMN_2047885,"Homo sapiens protocadherin beta 9 (PCDHB9), mRNA.",integral to membrane [goid 16021] [pmid 11322959] [evidence NAS]; membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [pmid 11322959] [evidence NAS]; membrane [goid 16020] [evidence IEA],calcium-dependent cell-cell adhesion [goid 16339] [pmid 11322959] [evidence NAS]; synaptogenesis [goid 7416] [pmid 12231349] [evidence TAS]; synaptic transmission [goid 7268] [pmid 12231349] [evidence TAS]; cell adhesion [goid 7155] [evidence IEA]; homophilic cell adhesion [goid 7156] [evidence IEA]; calcium-dependent cell-cell adhesion [goid 16339] [pmid 11322959] [evidence NAS]; synaptogenesis [goid 7416] [pmid 12231349] [evidence TAS]; synaptic transmission [goid 7268] [pmid 12231349] [evidence TAS]; cell adhesion [goid 7155] [evidence IEA]; homophilic cell adhesion [goid 7156] [evidence IEA],calcium ion binding [goid 5509] [evidence IEA]; protein binding [goid 5515] [pmid 11322959] [evidence NAS]; calcium ion binding [goid 5509] [evidence IEA]; protein binding [goid 5515] [pmid 11322959] [evidence NAS],5,140550934-140550983,5q31.3b,+,NM_019119.3,56127,PCDHB9,2.3919898412743272,8.728458476224361,12.47142674658753,1.0190040095442397e-25,1.1147201871493247e-24,47.501410368492685
HCST,ILMN_1699931,"Homo sapiens hematopoietic cell signal transducer (HCST), transcript variant 1, mRNA.",integral to membrane [goid 16021] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA],,,19,41086896-41086902:41086903-41086945,19q13.12a,+,NM_014266.3,10870,HCST,-1.181928802798657,9.906114914198966,-12.466843981815208,1.049962366565465e-25,1.1473318967909244e-24,47.47158371967325
CENPM,ILMN_2368718,"Homo sapiens centromere protein M (CENPM), transcript variant 2, mRNA.","chromosome [goid 5694] [evidence IEA]; nucleus [goid 5634] [evidence IEA]; chromosome, pericentric region [goid 775] [evidence IEA]; chromosome [goid 5694] [evidence IEA]; nucleus [goid 5634] [evidence IEA]; chromosome, pericentric region [goid 775] [evidence IEA]",,,22,40664776-40664825,22q13.2b,-,NM_001002876.1,79019,CENPM,1.173229601411328,6.684792868584561,12.452170459880055,1.1555546529626788e-25,1.2620271559212488e-24,47.37608482411822
LOC648059,ILMN_1768392,"PREDICTED: Homo sapiens hypothetical protein LOC648059 (LOC648059), mRNA.",,,,,,,,XM_937109.1,648059,LOC648059,2.08334538588797,7.431435322101297,12.44396253221336,1.2191833372726312e-25,1.3300665328326502e-24,47.32266753353767
LOC644354,ILMN_1738648,"PREDICTED: Homo sapiens similar to Apoptosis-related protein 2 (APR-2) (LOC644354), mRNA.",,,,17,41774285-41774334,17q21.31d,-,XM_930138.1,644354,LOC644354,1.6470749077791549,6.296352198492358,12.443876809366825,1.2198660224122181e-25,1.3300860695598726e-24,47.32210965564092
PGCP,ILMN_1713031,"Homo sapiens plasma glutamate carboxypeptidase (PGCP), mRNA.",extracellular space [goid 5615] [pmid 10206990] [evidence TAS]; cytoplasm [goid 5737] [pmid 10206990] [evidence TAS]; extracellular space [goid 5615] [pmid 10206990] [evidence TAS]; cytoplasm [goid 5737] [pmid 10206990] [evidence TAS],peptide metabolism [goid 6518] [pmid 10206990] [evidence TAS]; peptide metabolism [goid 6518] [pmid 10206990] [evidence TAS],peptidase activity [goid 8233] [evidence IEA]; carboxypeptidase activity [goid 4180] [evidence IEA]; glutamate carboxypeptidase II activity [goid 43275] [evidence IEA]; peptidase activity [goid 8233] [evidence IEA]; carboxypeptidase activity [goid 4180] [evidence IEA]; glutamate carboxypeptidase II activity [goid 43275] [evidence IEA],8,98147487-98147536,8q22.1d-q22.1e,+,NM_016134.2,10404,PGCP,-1.1017173801294025,8.727762190958467,-12.440641221011255,1.2459151478693793e-25,1.3577489258480686e-24,47.301052800588465
ZMYND15,ILMN_1778136,"Homo sapiens zinc finger, MYND-type containing 15 (ZMYND15), mRNA.",,,zinc ion binding [goid 8270] [evidence IEA]; metal ion binding [goid 46872] [evidence IEA],17,4596022-4596034:4596035-4596071,17p13.2c,+,NM_032265.1,84225,ZMYND15,-1.109019700945379,8.40986440287272,-12.439912551445223,1.2518578252245596e-25,1.3634823825309192e-24,47.296310729182565
RDH13,ILMN_1660723,"Homo sapiens retinol dehydrogenase 13 (all-trans/9-cis) (RDH13), mRNA.",,metabolism [goid 8152] [evidence IEA],oxidoreductase activity [goid 16491] [evidence IEA],19,60247666-60247715,19q13.42b,-,NM_138412.2,112724,RDH13,1.297123227278365,8.473689443695026,12.428289128394164,1.3505761978096372e-25,1.4686048133573489e-24,47.22066877679295
PTPRO,ILMN_1720113,"Homo sapiens protein tyrosine phosphatase, receptor type, O (PTPRO), transcript variant 6, mRNA.",membrane [goid 16020] [evidence IEA]; integral to plasma membrane [goid 5887] [pmid 7665166] [evidence TAS]; integral to membrane [goid 16021] [pmid 10498613] [evidence TAS],protein amino acid dephosphorylation [goid 6470] [pmid 10498613] [evidence TAS],receptor activity [goid 4872] [evidence IEA]; transmembrane receptor protein tyrosine phosphatase activity [goid 5001] [pmid 7665166] [evidence TAS]; protein tyrosine phosphatase activity [goid 4725] [pmid 10498613] [evidence TAS]; hydrolase activity [goid 16787] [evidence IEA],12,15641552-15641601,12p12.3e,+,NM_030670.1,5800,PTPRO,-1.2048972339456796,7.0084245234264,-12.418677181321137,1.4380628904837028e-25,1.562887686735357e-24,47.15811914685826
ARSE,ILMN_1727462,"Homo sapiens arylsulfatase E (chondrodysplasia punctata 1) (ARSE), mRNA.",,metabolism [goid 8152] [evidence IEA]; skeletal development [goid 1501] [pmid 7720070] [evidence TAS],hydrolase activity [goid 16787] [evidence IEA]; calcium ion binding [goid 5509] [evidence IEA]; arylsulfatase activity [goid 4065] [pmid 9192838] [evidence TAS],X,2862991-2863040,Xp22.33c-p22.33b,-,NM_000047.1,415,ARSE,1.6781473739764143,6.214935130889369,12.416223806326657,1.4612864734896247e-25,1.5872649164810213e-24,47.14215416354615
TRK1,ILMN_1776125,Homo sapiens tRNA lysine 1 (TRK1) on chromosome 17.,,,,11,,,-,NR_001449.1,7206,TRK1,-1.5743274659268858,6.344148954483989,-12.409476588973117,1.5271069414391717e-25,1.6560626387162576e-24,47.098248311510595
UST,ILMN_1700024,"Homo sapiens uronyl-2-sulfotransferase (UST), mRNA.",membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [pmid 10187838] [evidence TAS],protein amino acid sulfation [goid 6477] [pmid 10187838] [evidence TAS],transferase activity [goid 16740] [evidence IEA]; sulfotransferase activity [goid 8146] [pmid 10187838] [evidence TAS],6,149439344-149439393,6q25.1a,+,NM_005715.1,10090,UST,-1.4267054954451064,7.163898732714545,-12.407878595383238,1.5431248626417922e-25,1.6725266658579077e-24,47.08784991182811
BMP5,ILMN_1660552,"Homo sapiens bone morphogenetic protein 5 (BMP5), mRNA.",extracellular space [goid 5615] [evidence IEA],ossification [goid 1503] [evidence IEA]; cell differentiation [goid 30154] [evidence IEA]; growth [goid 40007] [evidence IEA]; cartilage development [goid 51216] [evidence IEA],cytokine activity [goid 5125] [evidence NAS]; growth factor activity [goid 8083] [evidence IEA],6,55731840-55731872:55733214-55733230,6p12.1b,-,NM_021073.2,653,BMP5,-1.4408719935291447,6.800356236863569,-12.40481781482198,1.5742758295892586e-25,1.705366042145202e-24,47.067933084373145
BCMO1,ILMN_1814686,"Homo sapiens beta-carotene 15,15'-monooxygenase 1 (BCMO1), mRNA.",,,"oxidoreductase activity [goid 16491] [evidence IEA]; beta-carotene 15,15'-monooxygenase activity [goid 3834] [evidence IEA]; iron ion binding [goid 5506] [evidence IEA]",16,79882169-79882218,16q23.2b,+,NM_017429.2,53630,BCMO1,1.6078008167291014,5.8188359556401235,12.4031779596942,1.591223184085838e-25,1.7227918542851434e-24,47.057262458443546
LOC653509,ILMN_1678533,"PREDICTED: Homo sapiens similar to surfactant, pulmonary-associated protein A1, transcript variant 1 (LOC653509), mRNA.",,,,10,81044828-81044877,10q22.3e,+,XM_930304.1,653509,LOC653509,-1.4972493913625406,9.485509961422945,-12.401530056974405,1.6084374198888673e-25,1.7395468052506192e-24,47.04653952801171
NOTCH4,ILMN_1711157,"Homo sapiens Notch homolog 4 (Drosophila) (NOTCH4), mRNA.",integral to plasma membrane [goid 5887] [pmid 11823422] [evidence TAS]; nucleus [goid 5634] [pmid 8681805] [evidence TAS]; membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA]; cell surface [goid 9986] [pmid 11823422] [evidence IDA],"mammary gland development [goid 30879] [pmid 9576833] [evidence IDA]; regulation of development [goid 50793] [evidence IEA]; Notch signaling pathway [goid 7219] [evidence ISS]; hemopoiesis [goid 30097] [pmid 11532344] [evidence TAS]; cell fate determination [goid 1709] [pmid 11823422] [evidence TAS]; patterning of blood vessels [goid 1569] [evidence ISS]; positive regulation of transcription, DNA-dependent [goid 45893] [pmid 11823422] [evidence TAS]; transcription [goid 6350] [evidence IEA]; embryonic development [goid 9790] [evidence ISS]; cell differentiation [goid 30154] [pmid 11823422] [evidence NAS]; negative regulation of endothelial cell differentiation [goid 45602] [evidence ISS]",protein heterodimerization activity [goid 46982] [pmid 8681805] [evidence TAS]; protein binding [goid 5515] [pmid 7671825] [evidence IPI]; receptor activity [goid 4872] [pmid 11823422] [evidence TAS]; calcium ion binding [goid 5509] [pmid 11823422] [evidence TAS],6,32270714-32270763,6p21.32b,-,NM_004557.3,4855,NOTCH4,-1.3121035851683853,8.45574545950844,-12.400726901863498,1.61689464449063e-25,1.7477486789286075e-24,47.04131340678074
